Year,Week,Region,ILIrate,AH1,AH3,B,RSV,PIV12,PIV3
1997,40,National,0.011015,0.000000,0.000000,0.000000,0.042794,0.043251,0.005966
1997,41,National,0.012001,0.000000,0.000000,0.000000,0.044848,0.040000,0.000000
1997,42,National,0.013788,0.000000,0.010039,0.000644,0.071355,0.037676,0.000639
1997,43,National,0.011992,0.000000,0.000000,0.000000,0.066635,0.039001,0.005484
1997,44,National,0.016562,0.000000,0.005266,0.000000,0.101461,0.031595,0.002006
1997,45,National,0.014133,0.000000,0.000000,0.000000,0.110713,0.036122,0.003327
1997,46,National,0.019868,0.000000,0.003117,0.000454,0.140027,0.038535,0.001903
1997,47,National,0.024475,0.000000,0.008554,0.000395,0.153257,0.032049,0.004868
1997,48,National,0.017390,0.000000,0.015987,0.000446,0.183840,0.030655,0.001858
1997,49,National,0.019392,0.000000,0.014863,0.000384,0.225143,0.021185,0.000785
1997,50,National,0.022817,0.000000,0.031057,0.000648,0.207477,0.016644,0.001664
1997,51,National,0.025076,0.000000,0.071206,0.000000,0.238156,0.015002,0.000958
1997,52,National,0.041135,0.000000,0.125924,0.000000,0.219603,0.009082,0.000000
1998,1,National,0.043740,0.000000,0.192410,0.000567,0.233217,0.008673,0.000000
1998,2,National,0.041943,0.002202,0.206250,0.000727,0.201744,0.005571,0.000857
1998,3,National,0.054212,0.000564,0.255368,0.000161,0.169672,0.003899,0.000000
1998,4,National,0.056614,0.000000,0.280502,0.000149,0.159907,0.001328,0.000759
1998,5,National,0.059780,0.000000,0.266968,0.000159,0.154298,0.002226,0.000185
1998,6,National,0.047358,0.000667,0.242167,0.000852,0.167309,0.002655,0.000817
1998,7,National,0.034458,0.000000,0.200380,0.000816,0.161952,0.000434,0.000868
1998,8,National,0.024780,0.000000,0.141257,0.001006,0.185703,0.002874,0.000784
1998,9,National,0.016573,0.000000,0.095809,0.000947,0.178763,0.001716,0.002002
1998,10,National,0.019695,0.000000,0.073621,0.002257,0.169345,0.000000,0.001782
1998,11,National,0.015855,0.000000,0.051797,0.002238,0.160276,0.002439,0.003659
1998,12,National,0.018047,0.000000,0.037820,0.002930,0.133194,0.000954,0.003338
1998,13,National,0.010462,0.000000,0.023612,0.004159,0.144634,0.001420,0.007099
1998,14,National,0.014004,0.000000,0.018041,0.003916,0.113240,0.002233,0.005583
1998,15,National,0.007969,0.000000,0.000000,0.008843,0.083004,0.005073,0.011414
1998,16,National,0.007171,0.000000,0.010940,0.002815,0.081771,0.003886,0.007124
1998,17,National,0.010024,0.000000,0.007429,0.004854,0.058163,0.001944,0.011666
1998,18,National,0.009084,0.000000,0.009406,0.004378,0.050060,0.002216,0.019941
1998,19,National,0.004430,0.000000,0.000000,0.003854,0.036783,0.002855,0.017131
1998,20,National,0.006390,0.000000,0.000000,0.007463,0.037464,0.005004,0.022519
1998,21,National,0.000000,0.000000,0.000000,0.000000,0.034768,0.004468,0.050045
1998,22,National,0.000000,0.000000,0.000000,0.000000,0.028169,0.002982,0.037773
1998,23,National,0.000000,0.000000,0.000000,0.000000,0.023092,0.006250,0.047917
1998,24,National,0.000000,0.000000,0.000000,0.000000,0.016008,0.010711,0.044791
1998,25,National,0.000000,0.000000,0.000000,0.000000,0.024590,0.007439,0.054198
1998,26,National,0.000000,0.000000,0.000000,0.000000,0.016815,0.002967,0.048467
1998,27,National,0.000000,0.000000,0.000000,0.000000,0.018244,0.002260,0.038418
1998,28,National,0.000000,0.000000,0.000000,0.000000,0.008696,0.002265,0.048698
1998,29,National,0.000000,0.000000,0.000000,0.000000,0.016842,0.015660,0.049217
1998,30,National,0.000000,0.000000,0.000000,0.000000,0.014675,0.001074,0.041890
1998,31,National,0.000000,0.000000,0.000000,0.000000,0.012060,0.002119,0.046610
1998,32,National,0.000000,0.000000,0.000000,0.000000,0.018967,0.000000,0.049669
1998,33,National,0.000000,0.000000,0.000000,0.000000,0.016502,0.004635,0.045191
1998,34,National,0.000000,0.000000,0.000000,0.000000,0.009534,0.004510,0.033822
1998,35,National,0.000000,0.000000,0.000000,0.000000,0.020568,0.005263,0.038947
1998,36,National,0.000000,0.000000,0.000000,0.000000,0.029136,0.004396,0.028571
1998,37,National,0.000000,0.000000,0.000000,0.000000,0.029712,0.014721,0.030494
1998,38,National,0.000000,0.000000,0.000000,0.000000,0.032850,0.006879,0.053310
1998,39,National,0.000000,0.000000,0.000000,0.000000,0.030281,0.010459,0.022526
1998,40,National,0.015773,0.000000,0.001421,0.000000,0.041611,0.009404,0.016458
1998,41,National,0.013088,0.000000,0.003424,0.000000,0.057194,0.009413,0.017379
1998,42,National,0.014174,0.001704,0.000000,0.000000,0.058361,0.014885,0.016915
1998,43,National,0.011827,0.000000,0.000551,0.002756,0.095215,0.015281,0.021394
1998,44,National,0.023343,0.000000,0.008752,0.000000,0.108206,0.013545,0.015312
1998,45,National,0.018158,0.000000,0.004456,0.001800,0.113960,0.011828,0.018817
1998,46,National,0.021797,0.000000,0.001950,0.001950,0.136413,0.012569,0.020111
1998,47,National,0.021124,0.000000,0.004932,0.004422,0.163023,0.010021,0.023207
1998,48,National,0.020485,0.000000,0.007070,0.004589,0.178651,0.007705,0.023665
1998,49,National,0.019325,0.000000,0.009801,0.008635,0.197707,0.010681,0.023142
1998,50,National,0.019047,0.000883,0.010602,0.005766,0.197229,0.011047,0.021211
1998,51,National,0.025598,0.000000,0.025299,0.012234,0.196846,0.008410,0.019344
1998,52,National,0.039911,0.000992,0.046618,0.011456,0.211255,0.005199,0.016898
1999,1,National,0.030858,0.000000,0.072289,0.021566,0.236178,0.005864,0.023065
1999,2,National,0.041638,0.000783,0.118218,0.028542,0.205425,0.003185,0.013093
1999,3,National,0.055805,0.000861,0.166134,0.035899,0.195083,0.002702,0.009794
1999,4,National,0.052533,0.000758,0.168283,0.051631,0.178309,0.002428,0.014871
1999,5,National,0.067467,0.000591,0.207408,0.065115,0.179807,0.002215,0.008120
1999,6,National,0.075719,0.001385,0.219583,0.061911,0.176882,0.001975,0.008995
1999,7,National,0.068729,0.006598,0.192065,0.056374,0.150572,0.002175,0.008106
1999,8,National,0.063510,0.000784,0.196099,0.055320,0.140704,0.000816,0.009178
1999,9,National,0.054110,0.000959,0.176444,0.056295,0.141189,0.000776,0.014164
1999,10,National,0.045501,0.002236,0.153189,0.050361,0.141167,0.001996,0.014416
1999,11,National,0.038592,0.005346,0.106928,0.043847,0.134715,0.000525,0.024160
1999,12,National,0.029960,0.001338,0.104358,0.037323,0.120852,0.001927,0.018717
1999,13,National,0.019781,0.000000,0.059997,0.022493,0.138008,0.001677,0.021797
1999,14,National,0.011689,0.002212,0.059718,0.017102,0.128833,0.001121,0.017564
1999,15,National,0.010930,0.003288,0.049318,0.011621,0.108914,0.002207,0.024713
1999,16,National,0.006332,0.000000,0.020356,0.005848,0.111943,0.003125,0.025521
1999,17,National,0.006396,0.000000,0.022209,0.002708,0.094900,0.005158,0.033238
1999,18,National,0.015553,0.000000,0.012910,0.004073,0.087532,0.006016,0.040107
1999,19,National,0.008080,0.000000,0.000000,0.004994,0.083288,0.004844,0.041522
1999,20,National,0.013400,0.000000,0.000000,0.001618,0.062087,0.007407,0.036214
1999,21,National,0.000000,0.000000,0.000000,0.000000,0.069077,0.004850,0.054163
1999,22,National,0.000000,0.000000,0.000000,0.000000,0.059872,0.001810,0.065158
1999,23,National,0.000000,0.000000,0.000000,0.000000,0.039578,0.006211,0.051760
1999,24,National,0.000000,0.000000,0.000000,0.000000,0.046926,0.002768,0.036900
1999,25,National,0.000000,0.000000,0.000000,0.000000,0.036804,0.008876,0.057199
1999,26,National,0.000000,0.000000,0.000000,0.000000,0.026839,0.007384,0.029536
1999,27,National,0.000000,0.000000,0.000000,0.000000,0.017717,0.002051,0.035897
1999,28,National,0.000000,0.000000,0.000000,0.000000,0.028096,0.006410,0.044872
1999,29,National,0.000000,0.000000,0.000000,0.000000,0.033493,0.008832,0.031403
1999,30,National,0.000000,0.000000,0.000000,0.000000,0.030303,0.014070,0.020101
1999,31,National,0.000000,0.000000,0.000000,0.000000,0.027893,0.012671,0.029240
1999,32,National,0.000000,0.000000,0.000000,0.000000,0.017486,0.015806,0.018967
1999,33,National,0.000000,0.000000,0.000000,0.000000,0.021552,0.018908,0.010504
1999,34,National,0.000000,0.000000,0.000000,0.000000,0.019589,0.017630,0.011753
1999,35,National,0.000000,0.000000,0.000000,0.000000,0.026316,0.038027,0.012333
1999,36,National,0.000000,0.000000,0.000000,0.000000,0.026733,0.021956,0.006986
1999,37,National,0.000000,0.000000,0.000000,0.000000,0.029412,0.027462,0.004735
1999,38,National,0.000000,0.000000,0.000000,0.000000,0.020334,0.037634,0.006912
1999,39,National,0.000000,0.000000,0.000000,0.000000,0.039047,0.038885,0.007337
1999,40,National,0.008312,0.000000,0.010632,0.000000,0.048285,0.045985,0.004118
1999,41,National,0.014044,0.000000,0.010043,0.000531,0.057732,0.044002,0.002411
1999,42,National,0.013172,0.000000,0.020914,0.001431,0.065714,0.049916,0.004487
1999,43,National,0.013816,0.000000,0.026326,0.000000,0.070643,0.048004,0.004042
1999,44,National,0.014161,0.000000,0.038282,0.000815,0.089686,0.039039,0.003003
1999,45,National,0.014844,0.000000,0.057422,0.000000,0.122291,0.044347,0.001462
1999,46,National,0.015261,0.000000,0.080689,0.000000,0.151154,0.034725,0.002346
1999,47,National,0.018534,0.000000,0.105162,0.000369,0.148221,0.029559,0.003331
1999,48,National,0.023291,0.000000,0.137021,0.000000,0.154605,0.025766,0.003110
1999,49,National,0.027025,0.001998,0.188789,0.000226,0.172414,0.021797,0.002972
1999,50,National,0.035045,0.000816,0.231745,0.000715,0.159434,0.014781,0.003017
1999,51,National,0.054080,0.001804,0.307541,0.000179,0.164958,0.009322,0.002771
1999,52,National,0.070423,0.002320,0.290802,0.000546,0.180632,0.004856,0.001079
2000,1,National,0.067685,0.001313,0.248188,0.000119,0.159292,0.004528,0.001132
2000,2,National,0.055281,0.000000,0.212736,0.000259,0.173637,0.003199,0.000941
2000,3,National,0.038051,0.001097,0.165638,0.000481,0.185846,0.003296,0.001745
2000,4,National,0.034118,0.001528,0.124305,0.000912,0.206211,0.002973,0.000915
2000,5,National,0.024000,0.006523,0.099807,0.000220,0.263997,0.001266,0.002278
2000,6,National,0.018912,0.005288,0.095179,0.000985,0.268747,0.002651,0.002356
2000,7,National,0.013550,0.009226,0.063659,0.001703,0.276847,0.002449,0.002755
2000,8,National,0.013321,0.018524,0.042194,0.002864,0.253983,0.001940,0.001617
2000,9,National,0.014913,0.009038,0.026110,0.001853,0.235955,0.004620,0.001777
2000,10,National,0.012683,0.017271,0.014131,0.002733,0.190121,0.003777,0.003357
2000,11,National,0.010585,0.017865,0.006582,0.002551,0.183452,0.001395,0.005579
2000,12,National,0.009220,0.014769,0.001136,0.001597,0.134791,0.002136,0.010678
2000,13,National,0.008923,0.007345,0.003148,0.001756,0.120391,0.001188,0.012470
2000,14,National,0.009292,0.008473,0.001412,0.002656,0.091599,0.002714,0.018318
2000,15,National,0.006556,0.013070,0.000000,0.003864,0.080537,0.002281,0.016730
2000,16,National,0.006070,0.005531,0.009219,0.004125,0.056254,0.002584,0.014643
2000,17,National,0.006000,0.010568,0.000000,0.003610,0.036309,0.002747,0.021062
2000,18,National,0.005472,0.003680,0.000000,0.005655,0.031401,0.002008,0.035141
2000,19,National,0.004764,0.000000,0.000000,0.001056,0.030453,0.003854,0.023121
2000,20,National,0.004459,0.000000,0.000000,0.002312,0.027410,0.001089,0.037037
2000,21,National,0.000000,0.005058,0.000000,0.002591,0.032680,0.008322,0.036061
2000,22,National,0.000000,0.004545,0.000000,0.000000,0.017094,0.003636,0.043636
2000,23,National,0.000000,0.000000,0.000000,0.003003,0.018094,0.002920,0.045255
2000,24,National,0.000000,0.000000,0.000000,0.001471,0.025785,0.002695,0.047170
2000,25,National,0.000000,0.000000,0.000000,0.000000,0.010101,0.002653,0.047745
2000,26,National,0.000000,0.000000,0.000000,0.001815,0.011450,0.002845,0.061166
2000,27,National,0.000000,0.000000,0.000000,0.000000,0.005155,0.001468,0.057269
2000,28,National,0.000000,0.000000,0.000000,0.000000,0.007463,0.002398,0.043165
2000,29,National,0.000000,0.000000,0.000000,0.000000,0.004287,0.001053,0.038947
2000,30,National,0.000000,0.000000,0.000000,0.000000,0.012346,0.001049,0.031480
2000,31,National,0.000000,0.000000,0.000000,0.000000,0.012579,0.006054,0.021191
2000,32,National,0.000000,0.000000,0.000000,0.000000,0.010502,0.001126,0.025901
2000,33,National,0.000000,0.000000,0.000000,0.000000,0.008188,0.002820,0.015038
2000,34,National,0.000000,0.000000,0.000000,0.000000,0.012104,0.003731,0.030784
2000,35,National,0.000000,0.000000,0.000000,0.000000,0.011742,0.006803,0.024295
2000,36,National,0.000000,0.000000,0.000000,0.000000,0.017621,0.006598,0.021678
2000,37,National,0.000000,0.000000,0.000000,0.000000,0.011394,0.005510,0.015611
2000,38,National,0.000000,0.000000,0.000000,0.000000,0.015657,0.007386,0.012555
2000,39,National,0.000000,0.000000,0.000000,0.000000,0.018638,0.005814,0.015988
2000,40,National,0.010411,0.000000,0.000000,0.000721,0.014004,0.009993,0.010707
2000,41,National,0.012871,0.002621,0.000000,0.000000,0.024005,0.009078,0.011872
2000,42,National,0.012830,0.001129,0.000000,0.001183,0.031755,0.013167,0.014483
2000,43,National,0.013408,0.004983,0.002136,0.001188,0.049252,0.009197,0.016554
2000,44,National,0.010555,0.006009,0.000601,0.001527,0.047248,0.011276,0.016024
2000,45,National,0.011414,0.015457,0.000644,0.003759,0.073802,0.012135,0.014892
2000,46,National,0.014411,0.012950,0.000762,0.005955,0.095441,0.013962,0.010471
2000,47,National,0.019574,0.021833,0.002183,0.010904,0.098367,0.013111,0.017146
2000,48,National,0.016193,0.023941,0.000772,0.014371,0.134559,0.019129,0.021254
2000,49,National,0.017844,0.039852,0.002344,0.014432,0.144427,0.009162,0.022446
2000,50,National,0.023442,0.049718,0.002445,0.016794,0.165594,0.008943,0.025203
2000,51,National,0.026953,0.084817,0.001488,0.030564,0.173357,0.006447,0.020857
2000,52,National,0.038618,0.098738,0.000000,0.039879,0.197897,0.005729,0.017186
2001,1,National,0.035050,0.087035,0.002960,0.043706,0.201700,0.003749,0.016528
2001,2,National,0.034380,0.114823,0.002828,0.060267,0.179274,0.001670,0.017261
2001,3,National,0.043928,0.147031,0.001144,0.072837,0.176955,0.002099,0.011018
2001,4,National,0.042134,0.144242,0.002522,0.085355,0.176726,0.004268,0.015651
2001,5,National,0.043536,0.120235,0.000466,0.088603,0.176167,0.001599,0.010733
2001,6,National,0.036997,0.084042,0.001356,0.104467,0.189324,0.003133,0.012530
2001,7,National,0.028192,0.056468,0.002236,0.095528,0.204413,0.002918,0.016533
2001,8,National,0.025529,0.040954,0.002767,0.095603,0.208982,0.001020,0.018363
2001,9,National,0.019017,0.023297,0.003978,0.087248,0.205108,0.002206,0.019300
2001,10,National,0.016803,0.019468,0.000541,0.051938,0.180209,0.002508,0.022575
2001,11,National,0.016254,0.012859,0.001072,0.045131,0.172559,0.002511,0.029818
2001,12,National,0.014596,0.005916,0.002958,0.048851,0.161144,0.002600,0.029899
2001,13,National,0.013238,0.008759,0.000547,0.034433,0.127044,0.000000,0.035474
2001,14,National,0.009201,0.004150,0.000000,0.028500,0.108709,0.001157,0.047032
2001,15,National,0.007793,0.000000,0.003645,0.018317,0.118236,0.000469,0.049695
2001,16,National,0.009913,0.001618,0.000000,0.024110,0.086273,0.001417,0.046764
2001,17,National,0.008269,0.000000,0.000000,0.012805,0.073423,0.002137,0.056624
2001,18,National,0.005890,0.000000,0.000000,0.005236,0.059799,0.003529,0.045294
2001,19,National,0.006056,0.000000,0.000000,0.004415,0.036954,0.012056,0.046954
2001,20,National,0.004943,0.000000,0.000000,0.006834,0.036675,0.002667,0.046000
2001,21,National,0.000000,0.000000,0.000000,0.000000,0.036774,0.004795,0.033562
2001,22,National,0.000000,0.000000,0.000000,0.000000,0.018769,0.006211,0.024068
2001,23,National,0.000000,0.001912,0.000000,0.000000,0.011719,0.005356,0.032135
2001,24,National,0.000000,0.000000,0.000000,0.000000,0.012955,0.006563,0.030353
2001,25,National,0.000000,0.000000,0.000000,0.000000,0.012891,0.005291,0.032628
2001,26,National,0.000000,0.000000,0.000000,0.000000,0.013183,0.002732,0.013661
2001,27,National,0.000000,0.000000,0.000000,0.000000,0.020057,0.005618,0.019663
2001,28,National,0.000000,0.000000,0.000000,0.000000,0.002962,0.007913,0.024728
2001,29,National,0.000000,0.000000,0.000000,0.000000,0.009636,0.011458,0.021875
2001,30,National,0.000000,0.000000,0.000000,0.000000,0.007592,0.011603,0.010549
2001,31,National,0.000000,0.000000,0.000000,0.000000,0.006010,0.016413,0.012896
2001,32,National,0.000000,0.000000,0.000000,0.000000,0.005109,0.007001,0.002334
2001,33,National,0.000000,0.000000,0.000000,0.000000,0.005834,0.015187,0.008178
2001,34,National,0.000000,0.000000,0.000000,0.000000,0.011482,0.007968,0.002988
2001,35,National,0.000000,0.000000,0.000000,0.000000,0.006857,0.019406,0.003425
2001,36,National,0.000000,0.000000,0.000000,0.000000,0.013002,0.031286,0.003476
2001,37,National,0.000000,0.000000,0.000000,0.000000,0.009534,0.032990,0.006186
2001,38,National,0.000000,0.000000,0.000000,0.000000,0.015595,0.028265,0.000000
2001,39,National,0.000000,0.000000,0.000000,0.000000,0.015683,0.038643,0.001885
2001,40,National,0.014105,0.000000,0.006002,0.000867,0.015762,0.031304,0.002609
2001,41,National,0.017702,0.000000,0.003433,0.000000,0.027710,0.050562,0.005618
2001,42,National,0.016190,0.000000,0.005340,0.000000,0.019578,0.042242,0.003249
2001,43,National,0.017707,0.000000,0.010684,0.000000,0.034738,0.025348,0.000818
2001,44,National,0.019389,0.001083,0.006497,0.000000,0.032506,0.034256,0.005270
2001,45,National,0.016344,0.000000,0.007049,0.000000,0.048422,0.048649,0.011411
2001,46,National,0.019036,0.000000,0.021459,0.000477,0.076773,0.033513,0.010174
2001,47,National,0.018056,0.000000,0.014610,0.001462,0.097203,0.026181,0.011952
2001,48,National,0.017551,0.000000,0.030385,0.000416,0.103115,0.019597,0.001633
2001,49,National,0.015302,0.000955,0.032455,0.002145,0.117724,0.016155,0.003770
2001,50,National,0.014616,0.002201,0.042923,0.000822,0.178254,0.018396,0.003066
2001,51,National,0.019605,0.003608,0.052910,0.001372,0.178001,0.014244,0.004608
2001,52,National,0.022043,0.000000,0.083430,0.000382,0.212737,0.003726,0.002795
2002,1,National,0.021348,0.000000,0.096795,0.000566,0.237139,0.006316,0.001053
2002,2,National,0.018944,0.000000,0.136854,0.001538,0.239628,0.007265,0.002843
2002,3,National,0.028311,0.000730,0.195556,0.001065,0.229162,0.008214,0.003520
2002,4,National,0.033048,0.002165,0.209456,0.002063,0.239631,0.003766,0.000753
2002,5,National,0.036106,0.001485,0.222731,0.003712,0.260417,0.003229,0.003874
2002,6,National,0.034280,0.002183,0.223076,0.002642,0.236543,0.004147,0.002172
2002,7,National,0.037671,0.001518,0.233402,0.003698,0.245995,0.001681,0.001307
2002,8,National,0.036002,0.004806,0.235039,0.009242,0.227586,0.000398,0.001195
2002,9,National,0.032002,0.004395,0.210944,0.013833,0.193042,0.001247,0.002079
2002,10,National,0.029263,0.004815,0.181610,0.025335,0.167743,0.001861,0.000931
2002,11,National,0.028586,0.005437,0.141371,0.038275,0.162169,0.000858,0.002575
2002,12,National,0.023474,0.001816,0.093522,0.055807,0.135045,0.001519,0.003039
2002,13,National,0.022350,0.003328,0.048812,0.085234,0.113408,0.001345,0.002018
2002,14,National,0.019935,0.004643,0.030954,0.088346,0.105786,0.001694,0.009318
2002,15,National,0.013717,0.004973,0.021137,0.082439,0.099823,0.001508,0.015075
2002,16,National,0.012703,0.004492,0.013475,0.112944,0.075780,0.000568,0.022147
2002,17,National,0.009993,0.000985,0.008862,0.075824,0.057218,0.001212,0.015152
2002,18,National,0.011720,0.000961,0.010568,0.090688,0.043478,0.001880,0.018170
2002,19,National,0.010347,0.002801,0.000000,0.084592,0.034645,0.020215,0.017056
2002,20,National,0.007036,0.001301,0.000000,0.058623,0.035603,0.003418,0.022556
2002,21,National,0.000000,0.000000,0.000000,0.046851,0.023979,0.004711,0.028264
2002,22,National,0.000000,0.000000,0.000000,0.034171,0.031783,0.001698,0.027165
2002,23,National,0.000000,0.000000,0.000000,0.026371,0.027892,0.003448,0.032759
2002,24,National,0.000000,0.000000,0.000000,0.008235,0.019981,0.003036,0.039474
2002,25,National,0.000000,0.000000,0.000000,0.002890,0.017932,0.001131,0.047511
2002,26,National,0.000000,0.000000,0.000000,0.005714,0.015187,0.002475,0.042079
2002,27,National,0.000000,0.000000,0.000000,0.004082,0.012793,0.001073,0.063305
2002,28,National,0.000000,0.000000,0.000000,0.001692,0.019822,0.001007,0.043303
2002,29,National,0.000000,0.000000,0.000000,0.000000,0.013109,0.000932,0.047530
2002,30,National,0.000000,0.000000,0.000000,0.001664,0.011861,0.000000,0.047005
2002,31,National,0.000000,0.000000,0.000000,0.000000,0.008152,0.001871,0.045837
2002,32,National,0.000000,0.000000,0.000000,0.000000,0.003398,0.000833,0.031640
2002,33,National,0.000000,0.000000,0.000000,0.000000,0.008937,0.002844,0.024645
2002,34,National,0.000000,0.000000,0.000000,0.000000,0.009283,0.003419,0.031624
2002,35,National,0.000000,0.000000,0.000000,0.001701,0.015398,0.000853,0.020478
2002,36,National,0.000000,0.000000,0.000000,0.000000,0.019008,0.002606,0.020851
2002,37,National,0.000000,0.000000,0.000000,0.000000,0.013483,0.005439,0.012432
2002,38,National,0.000000,0.000000,0.004019,0.002105,0.019377,0.007331,0.013196
2002,39,National,0.000000,0.000000,0.000000,0.005115,0.021332,0.006325,0.009838
2002,40,National,0.012226,0.000000,0.000000,0.000000,0.028302,0.006803,0.014286
2002,41,National,0.013334,0.001258,0.000000,0.000659,0.035793,0.009634,0.016057
2002,42,National,0.013193,0.000000,0.000000,0.000000,0.043216,0.009451,0.004725
2002,43,National,0.014948,0.002805,0.000000,0.000564,0.055996,0.008399,0.013998
2002,44,National,0.014720,0.000000,0.000000,0.001834,0.073555,0.006937,0.011206
2002,45,National,0.015809,0.000000,0.001006,0.001509,0.084101,0.007049,0.012688
2002,46,National,0.014943,0.000000,0.000000,0.001898,0.098936,0.015773,0.023434
2002,47,National,0.014057,0.002778,0.000000,0.007652,0.107949,0.017567,0.014493
2002,48,National,0.016141,0.001168,0.003504,0.003158,0.121533,0.011042,0.018723
2002,49,National,0.014597,0.002824,0.002118,0.011599,0.147222,0.009031,0.009852
2002,50,National,0.015990,0.007657,0.001914,0.029282,0.147419,0.005941,0.011881
2002,51,National,0.021670,0.013108,0.002313,0.050172,0.169806,0.006679,0.014471
2002,52,National,0.025784,0.012773,0.004508,0.050253,0.203866,0.004107,0.020534
2003,1,National,0.023864,0.019318,0.005724,0.031155,0.225085,0.006461,0.014358
2003,2,National,0.017362,0.029450,0.011191,0.047383,0.208205,0.003800,0.010708
2003,3,National,0.020630,0.042901,0.006940,0.064994,0.188795,0.006000,0.011333
2003,4,National,0.025811,0.065779,0.015035,0.082339,0.205730,0.006942,0.011360
2003,5,National,0.029391,0.081015,0.024820,0.099136,0.186293,0.004503,0.013791
2003,6,National,0.032254,0.110761,0.030172,0.122692,0.174898,0.004293,0.010255
2003,7,National,0.030698,0.098055,0.044571,0.110565,0.158112,0.004679,0.006499
2003,8,National,0.032004,0.094922,0.047273,0.083333,0.171998,0.003245,0.011799
2003,9,National,0.024489,0.102430,0.037620,0.082107,0.142378,0.003667,0.010719
2003,10,National,0.021344,0.089046,0.038930,0.058904,0.135763,0.003925,0.010266
2003,11,National,0.019987,0.088669,0.031414,0.051140,0.115334,0.002612,0.015344
2003,12,National,0.019385,0.075788,0.034531,0.036099,0.122698,0.003750,0.017594
2003,13,National,0.014129,0.056300,0.018141,0.025177,0.107924,0.003253,0.015902
2003,14,National,0.012347,0.037764,0.030211,0.017432,0.093342,0.004039,0.019386
2003,15,National,0.012001,0.022501,0.021563,0.007508,0.075182,0.003440,0.023096
2003,16,National,0.009101,0.014609,0.022476,0.012943,0.060000,0.002734,0.022417
2003,17,National,0.009323,0.010361,0.023024,0.007824,0.055724,0.003578,0.033393
2003,18,National,0.006922,0.019620,0.019620,0.016367,0.054118,0.005394,0.028321
2003,19,National,0.006694,0.007395,0.008628,0.008921,0.050975,0.003600,0.027358
2003,20,National,0.007277,0.009752,0.004179,0.006445,0.042972,0.002320,0.042537
2003,21,National,0.007177,0.003865,0.006442,0.008028,0.029680,0.002283,0.032725
2003,22,National,0.007894,0.000000,0.002837,0.005674,0.025788,0.012335,0.028194
2003,23,National,0.007221,0.006845,0.000000,0.011096,0.032293,0.011317,0.034979
2003,24,National,0.005913,0.000000,0.004392,0.005857,0.012926,0.013889,0.034722
2003,25,National,0.005231,0.000000,0.003465,0.003630,0.016892,0.009454,0.019958
2003,26,National,0.004502,0.002278,0.002278,0.000000,0.023850,0.008746,0.020408
2003,27,National,0.003974,0.000000,0.001555,0.000000,0.019211,0.010460,0.035565
2003,28,National,0.004480,0.000000,0.004671,0.000000,0.014032,0.010753,0.014663
2003,29,National,0.004748,0.000000,0.005739,0.000000,0.016829,0.015625,0.011285
2003,30,National,0.004533,0.000000,0.006289,0.000000,0.011278,0.021905,0.014286
2003,31,National,0.003522,0.000000,0.011076,0.001582,0.014235,0.020777,0.008130
2003,32,National,0.005253,0.000000,0.003165,0.000000,0.015859,0.019737,0.009398
2003,33,National,0.004930,0.000000,0.003880,0.000000,0.013699,0.018437,0.007902
2003,34,National,0.005427,0.000000,0.000000,0.000000,0.030191,0.022519,0.005838
2003,35,National,0.004903,0.000000,0.000000,0.000000,0.014394,0.018257,0.004979
2003,36,National,0.007359,0.000000,0.000000,0.000000,0.037154,0.024231,0.003728
2003,37,National,0.005818,0.000000,0.001656,0.000000,0.027901,0.026201,0.008006
2003,38,National,0.006542,0.000000,0.003568,0.000000,0.023063,0.035302,0.002716
2003,39,National,0.007495,0.000000,0.000000,0.000000,0.024335,0.025828,0.001987
2003,40,National,0.008840,0.000000,0.014053,0.000699,0.028978,0.039548,0.003139
2003,41,National,0.010277,0.000000,0.044360,0.000000,0.044362,0.028868,0.002309
2003,42,National,0.012830,0.000000,0.115177,0.000460,0.051582,0.032115,0.006917
2003,43,National,0.013266,0.000000,0.176515,0.001558,0.055575,0.040000,0.000988
2003,44,National,0.017730,0.000000,0.194176,0.000000,0.077186,0.034696,0.002478
2003,45,National,0.024381,0.000882,0.240825,0.000844,0.091156,0.023525,0.003085
2003,46,National,0.027261,0.000000,0.280470,0.000435,0.113414,0.023461,0.001360
2003,47,National,0.037319,0.000000,0.329816,0.001346,0.124712,0.018961,0.000583
2003,48,National,0.045489,0.000000,0.345831,0.001543,0.125393,0.018216,0.007769
2003,49,National,0.053991,0.000000,0.337234,0.003334,0.112815,0.010642,0.004988
2003,50,National,0.073873,0.000000,0.326905,0.002335,0.102048,0.008180,0.001698
2003,51,National,0.074810,0.000000,0.306269,0.001697,0.106090,0.005948,0.004207
2003,52,National,0.076280,0.000000,0.245659,0.001641,0.133995,0.008017,0.002100
2004,1,National,0.028913,0.000000,0.122952,0.001298,0.156585,0.006528,0.000791
2004,2,National,0.021043,0.000000,0.092368,0.000924,0.174055,0.006072,0.002602
2004,3,National,0.018870,0.000000,0.059328,0.000693,0.214072,0.003899,0.001820
2004,4,National,0.017766,0.000000,0.039108,0.000720,0.241219,0.004836,0.001707
2004,5,National,0.014600,0.000610,0.028038,0.000546,0.254970,0.005069,0.002683
2004,6,National,0.013779,0.000000,0.016955,0.001416,0.261986,0.002895,0.001930
2004,7,National,0.013053,0.000000,0.015285,0.002551,0.255991,0.001898,0.004429
